"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant_id","response","stimulus","category","correct_response","naive_theory","concept","is_consistent","response_tf","correct","question_order"
"true","120819","fullscreen","0","null","121823","ph0b0mc379o","swan","","","","","","","","","",""
"","2910","survey-text","1","2.0.0","124737","ph0b0mc379o","swan","{""participant_id"":""swan""}","","","","","","","","",""
"","17873","html-keyboard-response","2","2.0.0","142611","ph0b0mc379o","swan","m","<p>Welcome to the experiment.<br><br>You will see 140 statements about various topics.<br><br>Please read the statements and respond with whether you think they are <b>true (Z key)</b> or <b>false (M key)</b> as quickly as possible!<br><br>Press any key to begin.</p>","","","","","","","",""
"","1864","html-keyboard-response","3","2.0.0","144477","ph0b0mc379o","swan","z","<p>The next 20 statements will be about <b>Mechanics</b>. Press any key to continue.</p>","","","","","","","",""
"","2514","html-keyboard-response","4","2.0.0","146993","ph0b0mc379o","swan","z","<div style=""font-size:30pt;"">Forces can be transferred from one object to another.</div>","Mechanics","F","T","Momentum","false","T","false",""
"","1401","html-keyboard-response","5","2.0.0","148896","ph0b0mc379o","swan","z","<div style=""font-size:30pt;"">Forces can be balanced or unbalanced.</div>","Mechanics","T","F","Force","false","T","true",""
"","1278","html-keyboard-response","6","2.0.0","150675","ph0b0mc379o","swan","m","<div style=""font-size:30pt;"">Forces can be straight or curved.</div>","Mechanics","F","T","Force","false","F","true",""
"","1393","html-keyboard-response","7","2.0.0","152570","ph0b0mc379o","swan","z","<div style=""font-size:30pt;"">Color can be transferred from one object to another.</div>","Mechanics","F","F","Momentum","true","T","false",""
"","1667","html-keyboard-response","8","2.0.0","154739","ph0b0mc379o","swan","m","<div style=""font-size:30pt;"">Constant force can yield constant rest.</div>","Mechanics","T","F","Acceleration","false","F","false",""
"","1590","html-keyboard-response","9","2.0.0","156832","ph0b0mc379o","swan","m","<div style=""font-size:30pt;"">Anvils fall through air faster than feathers.</div>","Mechanics","T","T","Gravity","true","F","false",""
"","1463","html-keyboard-response","10","2.0.0","158797","ph0b0mc379o","swan","z","<div style=""font-size:30pt;"">A moving bullet loses height.</div>","Mechanics","T","F","Velocity","false","T","true",""
"","2465","html-keyboard-response","11","2.0.0","161765","ph0b0mc379o","swan","z","<div style=""font-size:30pt;"">Constant acceleration requires constant force.</div>","Mechanics","T","T","Acceleration","true","T","true",""
"","4030","html-keyboard-response","12","2.0.0","166296","ph0b0mc379o","swan","m","<div style=""font-size:30pt;"">Constant speed requires constant acceleration.</div>","Mechanics","F","F","Acceleration","true","F","true",""
"","2226","html-keyboard-response","13","2.0.0","169024","ph0b0mc379o","swan","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Mechanics","T3","T3","AttentionCheck","true","T3","true",""
"","1737","html-keyboard-response","14","2.0.0","171263","ph0b0mc379o","swan","m","<div style=""font-size:30pt;"">Forces can be male or female.</div>","Mechanics","F","F","Force","true","F","true",""
"","1983","html-keyboard-response","15","2.0.0","173748","ph0b0mc379o","swan","m","<div style=""font-size:30pt;"">Heavy balls fall through air faster than light balls.</div>","Mechanics","F","T","Gravity","false","F","true",""
"","2628","html-keyboard-response","16","2.0.0","176878","ph0b0mc379o","swan","z","<div style=""font-size:30pt;"">Constant motion requires constant force.</div>","Mechanics","F","T","Acceleration","false","T","false",""
"","1732","html-keyboard-response","17","2.0.0","179111","ph0b0mc379o","swan","m","<div style=""font-size:30pt;"">Bright objects fall through air faster than dark objects.</div>","Mechanics","F","F","Gravity","true","F","true",""
"","1352","html-keyboard-response","18","2.0.0","180966","ph0b0mc379o","swan","z","<div style=""font-size:30pt;"">A moving bullet loses force.</div>","Mechanics","F","T","Velocity","false","T","false",""
"","4517","html-keyboard-response","19","2.0.0","185984","ph0b0mc379o","swan","z","<div style=""font-size:30pt;"">Pointy objects fall through air faster than flat objects.</div>","Mechanics","T","F","Gravity","false","T","true",""
"","1410","html-keyboard-response","20","2.0.0","187896","ph0b0mc379o","swan","z","<div style=""font-size:30pt;"">Forces can be strong or weak.</div>","Mechanics","T","T","Force","true","T","true",""
"","2598","html-keyboard-response","21","2.0.0","190997","ph0b0mc379o","swan","z","<div style=""font-size:30pt;"">Momentum can be transferred from one object to another.</div>","Mechanics","T","T","Momentum","true","T","true",""
"","1347","html-keyboard-response","22","2.0.0","192846","ph0b0mc379o","swan","m","<div style=""font-size:30pt;"">A moving bullet loses weight.</div>","Mechanics","F","F","Velocity","true","F","true",""
"","1644","html-keyboard-response","23","2.0.0","194993","ph0b0mc379o","swan","z","<div style=""font-size:30pt;"">A moving bullet loses speed.</div>","Mechanics","T","T","Velocity","true","T","true",""
"","1387","html-keyboard-response","24","2.0.0","196881","ph0b0mc379o","swan","z","<div style=""font-size:30pt;"">Energy can be transferred from one object to another.</div>","Mechanics","T","F","Momentum","false","T","true",""
"","1894","html-keyboard-response","25","2.0.0","199278","ph0b0mc379o","swan","z","<p>The next 20 statements will be about <b>Matter</b>. Press any key to continue.</p>","","","","","","","",""
"","3090","html-keyboard-response","26","2.0.0","202368","ph0b0mc379o","swan","z","<div style=""font-size:30pt;"">Fire is composed of matter.</div>","Matter","F","T","Mass","false","T","false",""
